hotel_name,author_name,language,review_text
Raymar Hotels Muğla,Yunus Ozdogan,tr,"uzun bir yolculuğun ardından 1 gece konaklayıp ertesi sabah hemen başka yerlere gitmek için tercih ettiğimiz ama 3 günümüzün geçtiği muhteşem bir otel. odalar yeni istemediğiniz kadar dolap var. odalarda o kadar ayrıntılı düşünülmüş ki her bir bölümünde klima,tv,dolap mevcut. bu arada odalar yatak odası ve yaşam alanı denilen bir bölüm olarak geçiyor 1+1 gibi. banyo zaten yenilenmiş ve tertemiz. çalışanlar her daim güler yüzlü ve yardımcı olmak için çabalıyor. kahvaltı açık büfe ve kaliteli. konum olarak akyakaya 15dk muğla.merkeze 5dk akbük koyuna 50dk"
Raymar Hotels Muğla,Nilayda Gemicioğlu,tr,muğla da bir düğün için geldiğimizde konakladigimiz bir otel çok temiz ve güzeldi. calisanlar çok kibar ve ilgili. odalar gayet büyüktu ve tüm eşyalar çok yeniydi. cevre otellere göre de fiyati cok uygundu kahvaltısı da çok guzeldi memnun kaldık tavsiye edilir.
Raymar Hotels Muğla,İrem Gürses,tr,"tur ile bir gece (24.07.24) burada konakladık. otel merkezi bir konumda değil. i̇kiye bölmüşler, ek bina yapmışlar. çok yakın ama eşyalarla gitmek biraz zor açıkcası. bizim kaldığımız oda -1. katta olduğu için biraz basıktı. bunlar tek kötü olan özellikleri. karşılama, yemek ve temizlik gayet güzeldi. yemekler açık büfe değil, akşam yemeğini kendileri tabaklarla servis ediyorlar. lezzeti de porsiyonu da yeterliydi. sabah kahvaltısı açık büfe ve güzeldi. bizim kaldığımız oda da temizdi, su sıcak akıyordu."
Raymar Hotels Muğla,ijlal aydeniz,tr,"otel marmaris -muğla yolunda .muğla merkeze çok yakın .burada konaklayan akyaka,marmaris fethiye vb. rahatlıkla ulaşım sağlayabilir.yeni yapılmış, çok sade ve zevkli döşenmiş, gayet temiz bir otel.arka tarafa bakan odaları sessiz ve çam ağacı manzaralı,ön odaları yola bakıyor ,kapı kapandığı zaman gürültü fazla rahatsız etmiyor. personel gayet ilgili ve kibar. kahvaltı açık büfe güzel ve yeterli, sadece nazar boncuğu niyetine kahvaltıda beyaz ekmek yanında kepekli ekmek eksikliğini hissettik.hastane işimizden dolayı burayı tesadüfen bulduk, iyi ki bulmuşuz.bir hafta rahat ve huzurlu kaldık.çok memnun ayrıldık."
Raymar Hotels Muğla,Manuel Brillantes,en,great accommodation and services.
Raymar Hotels Muğla,Gönül Öztopuz,en,"it was extremely clean and the service quality was high for a hotel in its class. during the hotel check-in process, the receptionist mr. emrah was very kind and helpful. the corridor smelled of a great cleaning product, the sheets were clean, the breakfast was fresh... we thank all the employees. raymar hotel is a reliable stop for those who will stay in muğla."
Raymar Hotels Muğla,Yunus Ozdogan,en,"it is a wonderful hotel where we chose to stay for 1 night after a long journey and go to other places the next morning, but spent 3 days. the rooms are new and have as many closets as you don't want. the rooms have been thought out in such detail that each section has air conditioning, a tv and a wardrobe. by the way, the rooms are divided into a section called bedroom and living area, like 1+1. the bathroom has already been renovated and is spotlessly clean. the employees are always friendly and try to help. breakfast is open buffet and of good quality. location: 15 minutes to akyakaya 5 minutes to muğla center 50 minutes to akbük bay"
Raymar Hotels Muğla,Nilayda Gemicioğlu,en,"when we came to muğla for a wedding, the hotel we stayed in was very clean and beautiful. the employees are very polite and caring. the rooms were very large and all the furniture was very new. the price was very affordable compared to surrounding hotels. the breakfast was also very good. we were satisfied. it is recommended."
Raymar Hotels Muğla,İrem Gürses,en,"we stayed here for one night (24.07.24) with a tour. the hotel is not in a central location. they divided it into two and built an additional building. it's very close, but it's a little difficult to get there with your belongings. the room we stayed in is -1. it was a bit low because it was on the first floor. these are the only bad features. the welcome, food and cleaning were very good. the meals are not open buffet, they serve dinner on their own plates. both the taste and the portion were sufficient. the breakfast was open buffet and nice. the room we stayed in was also clean, the water was hot."
İzethan Hotel,Gizem Kaymakçı,tr,tur sebebiyle 1 gece konaklama sağladım. merkezi bir yerde bulunuyor. dışarıda yemek yenebilecek veya kahve içilebilecek bilindik mekanlar mevcut. otel yemekleri standart menülerdendi ve güzeldi. oda temizdi ve ihtiyacımız olacak şeyler mevcuttu. sıcak su ve klima gayet iyiydi. buz dolabı canavar gibi çalışıyordu. küçük bir balkonumuz vardı. özetle memnun kaldım.
İzethan Hotel,Elif Erkan,tr,"fotoğrafla alakası yok. odalar aşırı eski ve toz içinde balkon da izmaritler var, kapı zincir kilitle kapanıyor o da düzgün kapanmıyor çalışanlar sanki yatacakları yeri gasp etmişsin gibi davranıyor. aynı fiyatlara hatta daha ucuza daha iyi yerlerde kalınır. kesinlikle fotoğraflarla alakası yok. kahvaltısında salatada böcek vardı."
İzethan Hotel,İrem Gürses,tr,"tur ile 1 gece bu otelde konakladık. önceki kaldığımız otel o kadar kötüydü ki açıkcası otelin artı özellikleri ağır bastı. öncelikle konumu çok merkezi. yakınlarda marketler, kafeler mevcut. biz birinci katta kaldık, balkon temizdi ve bütün gece balkonda oturduk. nevresimler ve havlular da göreceli olarak temizdi. sıcak su vardı. yemekler aç kalınmayacak şekilde güzeldi. çok lezzetli, çok çeşitli yemekler beklememek gerekiyor. bizim kaldığımız akşam meyve de tatlı da yoktu. buzdolabı çalışıyordu ve içinde soğuk su da vardı."
İzethan Hotel,inci gökcen,tr,odalar temizdi yataklar rahat yedek yastik ve yorgan vardi. yemekler ve kahvaltilar gayet guzeldi. ekip guler yüzlü idi turla gittik yorumlardan dolayi korkmustuk ama cok guzeldi her sey ekibe teşekkürler
İzethan Hotel,Bilgen Akdemir,tr,"dün şehir dışından gelen arkadaşımın kalması için aradık oda olduğunu söylediler. otele gittik , gece orda bulunan resepsiyonist bir oda olduğunu klimasının çalışmadığını söyledi. çok burnu havada , siz nerden çıktınız geldiniz gibi bir tavrı vardı. bir cümleyi iki kere ifade ettiği için küfür etmediği kaldı. i̇ster tut ister tutma tavrından hoşlanmadık. otelin vitrininde daha sabırlı, hoşgörülü bir çalışan görmek isteriz."
İzethan Hotel,Robert Hart,en,hotel is very comfortable and quiet. not far from the center of town. 3 star hotel. i paid 70 tl for a single as the walk in rate. excellent quality.
İzethan Hotel,Aiham Al Salahi,en,"service in this hotel is good as well as the hotel is clean and prices are cheap ! , around 40$ for a single room, it's in the middle of the city, the breakfast is more than good"
İzethan Hotel,Shiraj,en,"well, it was good place and comfortable too, it was good time here"
İzethan Hotel,Osama Moussa,en,good hotel and nice breakfast
İzethan Hotel,Ferhat Üney,en,i̇deal
YAKABÜK TİNY HOUSE PANSİYON,emre,tr,"geçtiğimiz günlerde bu şahane yerde konaklama fırsatı yakaladık. yakın arkadaş grubumuzla gittiğimiz yakabük tiny house'da güzel vakit geçirdik. denize çok yakın olması, saklı koy'un sakinliği çok güzeldi. bazı günler sadece biz vardık ve bu bize sanki bize ait bir koy hissi yaşattı. i̇skeleden denize girmek de oldukça keyifliydi. müge hanım her alanda bize oldukça yardımcı oldu, çok memnun kaldık. buraya geldiğinizde şehrin farklı bölgelerime gitmenize gerek bile kalmayacak çünkü denizin hemen yanınızda. evin manzarası da oldukça rahatlatıcı. şehirden uzak sakin bir tatil yapmak isteyen herkese öneririm."
YAKABÜK TİNY HOUSE PANSİYON,Seyma Kacar,tr,"4 gece tiny house da 4 kişi konakladık. bulunduğu yerin sakinliği , koya yakınlığı ve denizin güzelliği ile çok güzel vakit geçirdik. ev sahibi müge hanım çok tatlı ve cana yakındı ve herhangi bir ihtiyacımızda çok yardımcı oldu. gezilecek yerleri, yapabileceğimiz aktiviteleri detaylıca anlattı. tatile giderken şehir merkezi için plan yapmıştık ancak tatil sırasında bulunduğumuz yerin güzelliğini görünce keyfini çıkardık hiç ayrılmak istemedikçok güzel bir tatildi , şehir kalabalıklığından uzaklaşıp kafa dinlemek isteyen herkes kesinlikle burayı denemeli."
YAKABÜK TİNY HOUSE PANSİYON,Emir Akkas,tr,"merhabalar, 15 temmuz tarihi girişli 7 gece konaklama yaptık. öncelikle konaklama memnuniyeti ve rahatı mükemmel ötesinde idi. i̇ki dakika mesafede saklı koy denizi var. ve hemen tinyhouse altında ücretli şenzlongu olan bir beach mevcut , işletmecisi burak bey, ayrıca yüzer iskelesi mevcut. tinyhouse ile müge hanım her an eksiğimizde bize sonsuz yardımcı oldu. yemek konusunda gelirken yanımızda içicek ve yiyecek getirmiştik. fakat geldiği gibi i̇stanbul’a geri götürdük. çünkü kaldığımız yer bir otel olduğu için kendi butik bir restorantı mevcut. tüm et ızgara çeşitleri (balık hariç)mevcut . en önemlisi ekonomik açıdan inanılmaz uygun. sabah serpme kahvaltı, öğlen soslu tavuk ve akşam jülyen et yedik hergün. bu lezzette bu fiyata o bölgede asla bir yer bulamazsınız. daha önemlisi kendini en iyi restaurantlarda geliştirmiş, el lezzeti muazzam bir ahçıları sinem hanım var. gittiğinizde güler yüzündeki sevgiyi yemeklere kattığını anlayabiliyorsunuz. otel ve restoran işletmesinde mert bey ve eşi özlem hanım ilgileniyor. annesi halime anne, babası hakkı baba, bizi kendi evlatları gibi gördükleri için çok minnettarız. tüm aile ve çiftler için önümüzdeki yıl tekrar geliriz diyebileceğiniz en iyi yer diyebilirim. müge hanım a sonsuz teşekkürler… sağlıcakla kalın seneye 1 hafta değil 3 haftalığına görüşmek üzere….. akkaş ai̇lesi̇"
YAKABÜK TİNY HOUSE PANSİYON,Gökay Eren Aydın,tr,"yakabük tiny house pansiyon'da konakladığımız süre boyunca son derece memnun kaldık. pansiyonun tiny house konsepti çok şirindi ve konforluydu. müge hanım, işletmenin her detayıyla ilgileniyor ve konuklarıyla yakından alakadar oluyor. restoranda halime hanım'ın misafirperverliği ve hakkı bey'in yemekleri gerçekten harikaydı. mert bey de her konuda yardımcı oldu ve tatilimizi daha keyifli hale getirdi. i̇skelede burak bey'in ilgisi ve hizmeti de çok profesyoneldi. tüm ekip sayesinde kendimizi evimizde gibi hissettik. kesinlikle tekrar gelmek isteyeceğimiz bir yer."
YAKABÜK TİNY HOUSE PANSİYON,süpriz süpriz sox,tr,merhabalar. akyaka 'ya 13 km mesafede. doğa ile içiçe. sessiz sakin güzel bir yer. denize yürüme mesafesinde. aile işletmesi. i̇nsanlar güler yüzlü samimi. yemekleri güzel. ailece kaldık çok memnun ayrıldık. tavsiye ederim
YAKABÜK TİNY HOUSE PANSİYON,emre,en,"we recently had the opportunity to stay in this wonderful place. we had a great time at yakabük tiny house, where we went with our close group of friends. being so close to the sea and the calmness of saklı bay was very nice. some days we were the only ones there, and this made us feel like we had a bay that belonged to us. it was also very enjoyable to swim from the pier. ms. müge helped us a lot in every field, we were very pleased. when you come here, you won't even need to go to different parts of the city because it is right next to the sea. the view of the house is also very relaxing. i recommend it to everyone who wants to have a quiet holiday away from the city."
YAKABÜK TİNY HOUSE PANSİYON,Seyma Kacar,en,"we stayed as 4 people in tiny house for 4 nights. we had a great time with the calmness of the location, the proximity to the bay and the beauty of the sea. the owner, ms. müge, was very sweet and friendly and was very helpful with any of our needs. he explained in detail the places to visit and the activities we could do. we had made plans for the city center when we went on holiday, but when we saw the beauty of the place we were on holiday, we enjoyed it and never wanted to leave. it was a very nice holiday, anyone who wants to get away from the city crowds and relax should definitely try this place."
YAKABÜK TİNY HOUSE PANSİYON,Emir Akkas,en,"hello, we stayed for 7 nights with check-in date of july 15th. first of all, the satisfaction and comfort of the accommodation was beyond perfect. there is a hidden bay sea two minutes away. and right under the tiny house, there is a beach with paid sunbeds, managed by mr. burak, and also has a floating pier. tinyhouse and ms. müge helped us immensely whenever we were lacking. when it came to food, we brought drinks and food with us. but we took it back to istanbul the same way it came. because the place we are staying is a hotel, it has its own boutique restaurant. all grilled meat types (except fish) are available. most importantly, it is incredibly affordable. we ate mixed breakfast in the morning, chicken with sauce for lunch, and julienned meat for dinner every day. you will never find a place with this taste at this price in that region. more importantly, they have an amazing cook, ms. sinem, who has improved herself in the best restaurants. when you go there, you can tell that he puts the love into his meals from his smiling face. mert bey and his wife özlem hanım take care of the hotel and restaurant business. we are very grateful to his mother, halime, and his father, hakki, for seeing us as their own children. i can say that it is the best place for all families and couples to come back next year. endless thanks to ms. müge… stay healthy, see you next year not for 1 week but for 3 weeks….. akkas family"
YAKABÜK TİNY HOUSE PANSİYON,Gökay Eren Aydın,en,"we were extremely pleased during our stay at yakabük tiny house pansiyon. the tiny house concept of the hostel was very cute and comfortable. ms. müge is interested in every detail of the business and cares closely about her guests. halime hanım's hospitality and hakkı bey's food at the restaurant were truly wonderful. mr. mert also helped us in every aspect and made our holiday more enjoyable. mr. burak's attention and service at the pier was also very professional. thanks to the whole team, we felt like at home. it's definitely a place we'd like to come back to."
YAKABÜK TİNY HOUSE PANSİYON,süpriz süpriz sox,en,"hello. it is 13 km away from akyaka. in touch with nature. a quiet, beautiful place. walking distance to the sea. family business. people are smiling and friendly. the food is good. we stayed as a family and left very satisfied. i advise"
Mosso Boutique Hotel,Fatih Güler,tr,"sanırım eski bir yapıyı çok küçük odalara bölerek butik otel oluşturmaya çalışmışlar, daha çok aparta benziyor. jolly’den deniz manzaralı standart oda olarak ayırmış olduğumuz odanın deniz manzarasını(?) ekliyorum. hijyen konusunda maalesef zayıf, banyoda saç telleri bulunuyordu. otele ait otopark yok, geç saatte gelirseniz yer bulmak büyük sıkıntı. aldığımız hizmete göre fiyatı çok yüksek, aynı bölgede daha iyi oteller varmış bizimkisi biraz aceleye geldi. otele ait farklı bir işletme olan restoranı var. kahvaltısı muhteşemdi, kullanılan malzemeler kaliteliydi. kahvaltı harici hayal kırıklığı."
Mosso Boutique Hotel,Hande Elgün,tr,"hande elgün 5/5 google üzerinde 8 dakika önce akyaka’ya ilk defa geldiğimiz için konaklama konusunda çok kararsız kalmıştık. bizim gibi yorumlardan fikir edinmek isteyenler için yazmak istedim. ekip çok güleryüzlü, nazik ve tatlı bunun için ayrıca teşekkür etmek isterim. otelin konumu mükemmel, denize sıfır diyebilirim ancak halk plajı olduğu konusunda da bilgilendireyim. marketlere restoranlara ve tur teknelerine çok çok yakın ve yokuş inme çıkma gibi bir derdiniz olmuyor ki bence gördüğümüz diğer birçok işletme için büyük bir sorun bu durum. kahvaltısı açık büfe değil ama gayet yeterli ve lezzetli biz çok beğendik. odalar konusunda evet biraz dardı odamız ancak zaten genelde denizde olduğumuz ya da gezdiğimiz için çok da önemli olduğunu düşünmüyorum. akyaka yapısını koruyan bir bölge olduğu için lüks beklentimiz olmadı zaten. hijyen konusunda da sorun yaşamadık. otoparkı yok, biz biraz ilerisine bıraktık aracımızı ancak zaten küçük bir yer olduğu için uzak mesafe değildi sorun yaşamadık. fiyat olarak da zaten çoğu yerde fiyatlar yakın, o yüzden gönül rahatlığıyla tercih edilebilir."
Mosso Boutique Hotel,Bahadır Yıldız,tr,yorumlar vs araştırmalar her ne kadar tereddütle de gitsek çok memnun kaldığımız mosso . odalar gayet temiz restaurant kısmında kahvaltı yapıyorsunuz ve ordaki arkadaşlar prefosyonel güler yüzlü saygılı otelde konaklayan tavır gibi bir durumla karşılaşmadık . kahvaltı gayet yeterli ve iyiydi . konaklama artıları restaurant kısmında sıcak içecekler ücretsizdi . karşılamadaki sabah akşam güler yüzlü arkadaşlarada ayrıca ilgilerinden dolayı teşekkür ederiz.
Mosso Boutique Hotel,Ahmet Golge,tr,"12 temmuz 2024 1 gece akyaka yı da görelim diye geceliği 4500 tl ye bir gece konakladık. personel çok güler yüzlü ve ilgili. bize verilen oda bahçe katı denilen odaydı, bence dükkandan odaya dönüştürülmüş bir yer çünkü tek cephesi var yola sıfır. oda çok temizdi. otelin konumu sahile sıfır. önünde halk plajı var ve belediye şemsiye ve şezlongları kiralıyor 200 tl 2 şezlong 1 şemsiye. denizi mükemmel çocuklar için uygun çünkü çok sığ ve sıcak. oda kahvaltı dahil ama bu oda kahvaltı değil otelin lüks restoranında serpme kahvaltı ve çok kaliteli. kısaca üst katlarda bir oda olursa konumu itibariyle tercih edilir."
Mosso Boutique Hotel,Esra Şekerci,tr,1 yıldızı odayı o kadar da temiz bulmadığım ve duş başlığından su damla damla aktığı için kırdım. balkonlu oda da kaldım. deniz manzarası yok ama balkon keyifliydi. abla çok tatlı be güleryüzlü. ne fiyat anlaştıysak onu ödedik. bu tarz yorumlar gördüğüm için yazıyorum. sabahları serpme kahvaltı veriyorlar. aç kalma ihtimaliniz yok. restoranı çok iyi. aşçısını ve barmeni iyiydi. restoran fiyatları pahalı. plaj belediyenin şezlonglar 100tl. restoranın masaları var ama şemsiyeleri açmıyorlar malesef.
Mosso Boutique Hotel,Jay Chen,en,"all locals told me this is the best restaurant in akyaka so we came two weeks ago and again today. many varieties of food were offered. prices are similar to what we pay in usa but all tasty. what stand out is the service, manager speak english well and come check with us often. we feel comfortable and relaxing dinning here. you will be charged accordingly to the prices on menus. no every business do so."
Mosso Boutique Hotel,sinan ugurel,en,"mosso is located by the beach, serving very tasty dishes. servings are pretty big and service is fast. prices are reasonable. especially breakfast options are incredible. one of the best in town."
Mosso Boutique Hotel,Christine Uebelhoer,en,#NAME?
Mosso Boutique Hotel,Aydın Türe,en,"very good food, awesome cocktails and very friendly stuff, mesut , number one"
Mosso Boutique Hotel,Robert Spears,en,lovely chilled atmosphere for breakfast on the beach
Fabric Otel Akyaka,Egemen Utku Carık,tr,"arkadasıml 3kısılık odada 2 kısı kaldık fakat 2 kısı bıle odada rahat edemedik. odaya gırdıgımızde duvarda sıvrı ölüsü vardı, çarşafda kadın saçları mevcuttu. fıyat olarak fazl bır sey beklememek lazım fakat temızlık konusunda iyi değilidi. duşa kabın kırık ne zaman duş alsam klozet us ıcınde kalıyor. odanın bır klıması calısıyor dıgerı calısmıyor. tek avantaj konum"
Fabric Otel Akyaka,Deniz Turgut,tr,apartın konumu merkezi ve odası gayet temizdi. sıcak su sorunsuzdu. kendi barı var fiyatlar çevre barlara göre bir tık uygun gibi. müzik makul saatte kesiliyor rahat bir şekilde uyuyabiliyorsunuz. tavsiye edilir.
Fabric Otel Akyaka,ÖZGÜR ALTINSOY,tr,öncelikle otel rezervasyonumu obilet uygulamasindan yaptım konum olarak güzel azmağa ve sahile yakın fakat 3 nolu odada kaldım diğer odaları bilemem gecelik 2000 tl'den 2 gece rezervasyon yaptım odanın balkon demiri kaynak yerinden çıkmış yaslandığınız zaman demirin ucunun boşta olduğunu görebilirsiniz tehlikeli bı durum balkonda aydınlatma namına birşey yok lamba yok direk duşa kabinin tek kapısı var diğeri yok tv çalışmıyor bunlar benim için konaklamami 1 gecede sonlandırmama yetip arttı
Fabric Otel Akyaka,aynur özden,tr,konum olarak harika bi yer yorumlara bakanca çok korktum ama hiç bir anormallik yoktu odalar temizdi istediğimiz zamanda temizlediler yani müzik sesinden uyuyamadım demiş birisi sen alt katın bar olduğunu göre göre tutuyorsun bu müziğe katlanacaksınve 12 olunc zaten müzik sesi falan gelmiyor burda her yer öyle tek burası değil 8 gece kaldım geyet güzeldi sadece zorlandığım nokta bebeğim çok gayretli olduğu için sürekli düştü oda küçük olduğu için
Fabric Otel Akyaka,feisreanti Tvaradze,tr,"yorumlara baktım ve çok şaşırdım bu fiyata böyle yer bulamazsınız ferah kocaman odalar, tam merkezde, balkonlu ve temiz diyebiliriz. yorum yaparken fiyat performans olarak değerlendirin ki bizde şaşırmayalım."
Fabric Otel Akyaka,rolandheming,en,great place for a drink and a game of pool or darts. staff super friendly and accommodating. music is the best in akyaka (in my opinion) big screen with redbull tv between games i haven’t stayed in the hotel so can’t come my get. this street is thriving at night so maybe better suited to night owls and party goers
Fabric Otel Akyaka,Egemen Utku Carık,en,"my friend and i stayed as 2 people in a 3-person room, but even 2 people couldn't feel comfortable in the room. when we entered the room, there was a dead body on the wall and women's hair on the sheets. you shouldn't expect much for the price, but it wasn't good in terms of cleanliness. the shower bowl is broken and whenever i take a shower, the toilet bowl stays inside. one air conditioner of the room works, the other does not. the only advantage is the location"
Fabric Otel Akyaka,Deniz Turgut,en,"the location of the apartment was central and the room was very clean. hot water was problem free. it has its own bar, the prices seem a little more affordable compared to the surrounding bars. the music stops at a reasonable hour and you can sleep comfortably. it is recommended."
Fabric Otel Akyaka,ÖZGÜR ALTINSOY,en,"first of all, i made my hotel reservation from the obilet application. the location is beautiful, close to the river and the beach, but i stayed in room 3. i don't know about the other rooms. i made a reservation for 2 nights at 2000 tl per night. the balcony iron of the room has come out of its welding place. when you lean on it, you can see that the end of the iron is free. this is a dangerous situation. something about lighting on the balcony. there is no lamp, there is no direct shower, the shower cabin has only one door and the other one does not work. the tv does not work. these were enough for me to end my stay in 1 night."
Fabric Otel Akyaka,aynur özden,en,"great place for location i was very scared when i looked at the comments, but there was nothing abnormal, the rooms were clean, they cleaned them when we wanted. someone said, ""i couldn't sleep because of the music. you see that the bottom floor is a bar. you will have to endure this music."" when you turn 12, you don't hear music everywhere. it's not the only place here. i stayed for 8 nights. it was fine. the only thing i had a hard time with was that my baby was very diligent and kept falling down because the room was small."
HAFIZOĞLU OTEL,Cesarine Silavuvu,tr,harika bir karşılama var
HAFIZOĞLU OTEL,Cesarine Silavuvu,en,there is a wonderful welcome
ÇALCALAR OTEL,Merve Uluğ,tr,"odalar harika ve tertemiz. akyakaya zaten çok çok yakın. arabanız varsa akyakadaki pis butikler yerine tertemiz bu otelde kalın. arabayla 6-7 dk içinde akyakadan otele varmış oluyorsunuz zaten. personeller o kadar ilgili ve güleryüzlü ki.. özellikle sesimden hasta olduğumu anlayan melda hanım, hemen sıcak bir karışım yaparak masamıza kadar getirdi.kendisine buradan da teşekkür ederim.sadece melda hanım için bile tercih edeceğiniz bir yer. yolum muğla’ya düştükçe kalacağım yer belli."
ÇALCALAR OTEL,Turgut Küçük,tr,"akyaka civarında konaklama yeri ararken bulduk ve 2 gece konaklama yaptık. biz aile odasında kaldık, 4 kişi için biraz dar olduğunu söyleyebilirim. temizliği, çalışanların güler yüzü ve isteklere çok hızlı cevap vermeleri gerçekten çok güzeldi. konumu itibari ile olsa gerek hava çok temiz ve çok rahat uyunuyor. akyakaya 10 dk mesafede. kahvaltı dahildi ve kahvaltısı da gayet güzeldi. başarılı, temiz ve iyi çalışanlara sahip bir işletme diye özetleyebilirim."
ÇALCALAR OTEL,Ahzibi,tr,"çok güzel tertemiz bi odamız vardı yemekleri de bi o kadar harikaydı. tek sorun balkonun yanında ki restoran bacası, hem ses rahatsız edici hemde balkondan yemek kokuları içeri siniyor ne yazık ki. 216 numaralı oda da kaldık."
ÇALCALAR OTEL,Mehmet Can Çayır,tr,"ailecek bir gece 1+1 aile odasında konaklama yaptık. otel o kadar güzel, temiz ve yeni ki anlatılmaz. her şey ışıl ışıl parlıyor. dekorasyon oldukça iyi. herhangi bir kusur göremedik bile. odalar tertemiz. çalışanlar ayrıca bir teşekkürü hakediyor. i̇lgili, güleryüzlü ve oldukça kibar çalışanlara sahip bir otel. konumu çok iyi anayol üzerinde. hemen karşısında akaryakıt istasyonu mevcut. ayrıca otele ait restorant, cafeterya, market gibi hizmet alanları da gece 12 ye kadar hizmet veriyor. akşam yemeğini otelde yedik fiyatlar gayet normal ve ürünler cidden lezzetli. balkonları da gayet güzel. biz ailecek aşırı memnun kaldık ve tavsiye ederiz :)"
ÇALCALAR OTEL,FAHRETTİN ÇORAK,tr,"otel, fethiye,datca ve marmaris yol ayrimindan yaklasik 300 metre ileride yol uzerinde bulunmaktadir. otelin altinda bir supermarkette aradiginiz herseyi bulabileceginiz bir marketi ve yaninda bal satisi yapan bal marketi var. biz aile odasinda kaldik, odalar genis, ferah ve tertemizdi, minibar var ve su birakilmis ayrica cay kahve setup'i vardi. yeteri kadar dolap ve aski mevcuttu banyoda sabun dus jeli ve sac kremi ve odalarda terlik mevcut. kahvaltisi lezzetli ve yeterli, sunulan urunler gercekten kaliteli ve sabah kahvaltisinda bize servis veren hanimefendi guleryuzlu ve profesyonel bir hanimdi. aksam yemeklerinde de ayrica burayi sectik cunku mutfak ekibi gercekten iyi is cikartiyor, hem lezzetli hem de sunumu guzel urunler var ve fiyatlar cok pahali degil. her aksam yemeginde gunun menusu cikartiliyor. biz 4 gece burada konaklayip buradan gunubirlik marmaris, akyaka, bozburun ve datca ya gittik. datca 2 saat kadar suruyor. onunde genis bir otoparki var. eksileri: balkon kapisinda sineklik yok, banyo havlulari icin yeterli askilik yok, otel girisindeki tekerlekli sandalye veya tekerlekli valiz cikartmak icin kullanilan rampanin hemen onune masa koyulmus ve yer sikintisi olmamasina ragmen bu masa niye koyulmus anlamadim. banyoya kulak pamugu koyulabir."
ÇALCALAR OTEL,Liane E. Fujita-Ahmed,en,"we didn't stay at the hotel, although i wish we could have, but rather, we ate at the çalcalar restaurant. we stumbled upon this restaurant by chance, because we were actually looking for a place with a playground for our 2.5 year old antsy toddler. we saw that they had a playground so we immediately made a u-turn and made our way there. then, when we arrived, we noticed that there was a restaurant open as well. so, as our 2.5 year old went wild at the playground, we sat down and placed our food order. we didn't know what to expect because this restaurant was located far away from any major city and we were the only people there. but, i have to say, we were the luckiest people because this restaurant was magnificent!!! the food was delicious! the portion sizes were very generous! the staff were so kind and friendly, and it is surrounded by beautiful green mountains. if you are driving this way, please stop by and enjoy a delicious and enjoyable meal at this restaurant. you will not regret it. çok teşekkürler, çalcalar restaurant!"
ÇALCALAR OTEL,Angelina ___,en,"very pleasant and friendly staff, wonderful and clean apartments. honey should be mentioned separately, it's soo delicious"
ÇALCALAR OTEL,Pekka Rantanen,en,"now known as çalcalar hotel. new, clean, friendly service. two shops connected to the hotel, one selling honey and local products, the other one groceries. a restaurant and a cafe downstairs. you need a car to get here."
ÇALCALAR OTEL,Archer,en,"clean and spacious room. the shower has good water pressure. some of the rooms share a balcony so you cannot leave your door open. good breakfast and ok restaurant. prices are a lot more reasonable than other accommodations/restaurants in the area. there is a mini fridge, but no safe. would i stay here again? yes"
ÇALCALAR OTEL,Zhan Ince,en,"wonderful restaurant! even if it's 10pm, the restaurant was open and the food was delicious. kids also enjoyed. everything was freshly prepared. the new building and very clean. the deserts were also chef's welcome gesture! wonderful place to stay and enjoy. the staff are very friendly and helpful. highly recommend to everyone!"
Akyaka Azmak Apart,Duygu Kesici Bostan,tr,"normalde 2 gün rezervasyon yapıp 3. günecde uzatmayı planladığımız muğla tatilimize önce akyaka'da bu apart da başladık. biz eşim ve ben 2 kişi olduğumuzu söyleyince otel tipi odanın uygun olacağını söyleyip oma göre rez.yapmışlardı. ancak gittiğimizde tatilin ilk günü kocaman bir hayal kırıklığı yaşadık. biz giriş katta 'sözde' balkonu olduğu için 500₺ daha fazla ödediğimiz depodan bozma bir odaya girdik. oda tıklım tıkış ve girdiğiniz anda rutubet kokusu yüzünüze vuruyor. alerjik astımım olduğu için oda değiştirmek de istedim sağolsun beyefendi yardımcı olmaya çalıştı ama 1+1 gibi daha büyük odalarda yer olduğunu belirtti,ancak böyle bir yer için aradaki fiyat farkını vermeye değer bulmadım.ki bunfiyata çok daha iyi yerler bulduk somra.bırakın 3 güne uzatmayı daha odaya girer girmez yeni yer aramaya başladık. o gün de kalmazdım da ödemesini önceden yapmıştık.maalesef temizlik konusunda da iyi değildi,yastık kılıfları sarı sarı lekeliydi,temiz de kokmuyordu hatta değiştirmediklerini düşünüp gece yeni yastık kılıfı istedik. banyodaki sabunluktan elimi yıkamaya tiksindim,öyle pis ve eskiydi. tek iyi olan yanı konumu,tam azmak kenarımda çarşıya çok yakındı.resepsiyondaki beyefendi ilgiliydi ancak bu aksilikler olunca hiç birinin önemi kalmıyor.tatilimizin ilk günü tadımızın kaçması ve yeni yer bulma stresi de cabası. kısacası vasatın altındaydı. ertesi gün çıkış yaptık.üst katları bilmyorum ama giriş katı için durumlar bunlardı."
