hotel_name,author_name,language,review_text
Server Apart Hotel,Çağlar Ünal,en,rooms exceptionally clean stayed main building swimming pool behind building barbecue option available guests pool open common use stayed facility nights visit change dirties washed facility nice polite people go akyaka definitely meeting people running facilty
Server Apart Hotel,Elif Atila,en,recommendable use stay server apart every time visit akyaka clean comfortable rooms perfectly located next supermarkets restaurants parking zones achieve sea feet nice friendly staff members enjoyed stay server apart always leaving satisfied peaceful special thanks mehmet bey kind great human way thanks everything see hopefully soon
Server Apart Hotel,GD,en,nice pool flexible pricing
Server Apart Hotel,Milad Quraishi,en,poor room service rude staff
Server Apart Hotel,Ertan Şentürk,en,stayed october cleanest organized apartment area apartment manager mr mehmet helpful apartment buildings beautiful structure suits characteristics region pool facilities terms location next opposite migros market suitable places car parking approximately minute walk beach hot water clean kitchen rooms balconies even though located main street noise crowd variety accommodation rooms available including double single beds may first choice accommodation akyaka region affordable remote places neglected clean staying stay tent go different apartments
Menteşede Oteller | Karya Apart Otel,Bahadır Arda Durukan,tr,odanın temiz olmaması dışında problem çalışanlar güler yüzlüydü otelin konumu güzel yerde menteşede fiyat performans
Menteşede Oteller | Karya Apart Otel,Selim Acar,tr,odaları temiz mekanı güzel çalışan memnuniyeti ön planda gece konaklama yaptık güler yüzlü personel istediğimiz yere yakın muğla merkez konum güzel sonsuz teşekkürler bol kazançlar dilerim
Menteşede Oteller | Karya Apart Otel,Emin Acar,tr,odalar temiz güzel merkezi yer gün konaklama yaptık güzel bulduk personel arkadaşlardan memnun kaldık
Menteşede Oteller | Karya Apart Otel,Mcan Abak,tr,aralık tarihinde saat geç araç kalmadığı gece konaklamak istedik yorumlara güvenerek temizdir dedik gittik havlular temizdi battaniye çarşaflar yastık felaket kokuyordu ödeme yaparken resepsiyon görevlisi beyefendiye odayı temiz mi kontrol gönderdi kalanların dağınıklılığını toplamışlar marmaris akyaka liraya suit oda konaklayacakken pislik yer e lira istemeleri cabasıydı marmaris akyaka bodrum vs çevresinde apartlarda sık konaklayan hayatımın kötü deneyimini yaşadım teşekkürler kayra apart kesinlikle tavsiye etmiyorum fiyat performans elimden gelirse turizm bakanlığına aynı şekilde şikayette bulunacağım gelip son ay içerisinde misafir listemizde isminizi göremedik falan dersiniz bakın mehmet can abak yukarıda tarih verdim tavsiyem hatalı olduğunuzu kabul edip özür dilerseniz gelişirsiniz
Menteşede Oteller | Karya Apart Otel,Mervan Aykut,tr,eski arastada tarihi katlı yer gün kaldık gün çarşaf degişimi istedik çalışan arkadaşlar sağolsunlar odayı tertemiz yaptılar gün etraftaki pansiyonlara havlu tuvalet kağıdı şampuan hepsini günlük tamamlıyorlar kat oldugu yoldan ses geliyor rahatsız etmedi
Menteşede Oteller | Karya Apart Otel,ASHRAF EZZI,en,sample inside dirty old someone talking outside listening everything bad choice
Menteşede Oteller | Karya Apart Otel,Amasyali Tayfun,en,good room service
Menteşede Oteller | Karya Apart Otel,StaBiL “ZaFeRr” LiFe,en,perfect
Menteşede Oteller | Karya Apart Otel,Bahadır Arda Durukan,en,problem room clean staff friendly location hotel nice price performance good place
Menteşede Oteller | Karya Apart Otel,Selim Acar,en,rooms clean place nice employee satisfaction forefront stayed nights friendly staff close everywhere wanted muğla center good location thank much wish good luck
Hotel Yalçın,Kübra Özgüner,tr,gece gün konakladık sessiz huzurlu samimi otel konforu sunuyor çalışanların ilgisi yardımları teşekkür ederiz rahat edebilmemiz ellerinden gelen özeni gösterdiler konumu şehrin yürüyerek ulaşmak mümkün kahvaltısı yeterli doyurucuydu odaların lavabolarin temizliği kusursuzdu odada klima buzdolabı mevcuttu odamızın balkonu genişti ön tarafa bakiyordu güzel manzarasının tadını çıkardık araç park yeri bulunmuyor otelin yan sokaklarında daim yer bulabilmek mümkün memnun ayrıldık tekrar görüşebilmek dileğiyle
Hotel Yalçın,Red Mask,tr,şehir içi oteli sanırım firma misafirlerine hizmet veriyor yıldızlı otelmiş sanırım bakımsızlıktan yavaş yavaş çürümeye terk edilmiş otel kaldığım odada masa kırıktı üzerindeki kaplamalar kalkmıştı otelde öncede kalmıştım benzer farlklı bozulmalar mevcuttu
Hotel Yalçın,KADİR GÜLER,tr,odayı temiz bulmakla gece giriş yaptığım görevli ilgisizdi klimanın faydası yoktu görevliye söylememize düzeltilmedi dışarı odadan serindi gece sıcak uyuyamadım kaldığım aynı ayarda otellerin pahalısıydı tekrar kalacağımı düşünmüyorum
Hotel Yalçın,Gültekin H,tr,günübirlik ailecek konakladığımız muğlada tercih ettiğimiz oteldi i̇lgi alakaları nazik seviyeliydi resepsiyondaki beyefendiden oda içecek hizmetlerine bakan hanımefendiye otel sahibi beyefendiye yardımcı oldular çarşı merkezindeki otelimizden muğlada gezilecek yere yürüyerek ulaştık araç otel önü yan sokaklarda park yerleri mevcut kahvaltı hizmetleri mevcut doyurucu biten ürünü anında takviye ediyorlardı sürekli çay sıcak su kahve ikramı mevcut odalar temizdi sıcak su imkanı odada klima mevcut kısacası işini güzel yapmaya çalışan insana değer veren güvenilir müessesedir her birine teşekkür ediyoruz
Hotel Yalçın,GOHAR SEYEDI,tr,muğlanın şehir merkezinde odalar tertemiz çalışanlar fiyatları uygun herkese tavsiye ederim misafirperverliği hayati beye teşekkür ederim selamlar
Hotel Yalçın,Y Sr,en,nice breakfast high quality ambient
Hotel Yalçın,Mohammad Wadi Mari,en,great staying friendly nice staff
Hotel Yalçın,Aydın Aliş,en,perfect
Hotel Yalçın,İbrahim Tolgay Kerimoglu,en,super
Hotel Yalçın,Kübra Özgüner,en,stayed nights days offers comfort quiet peaceful friendly hotel first would like thank staff interest help best make us comfortable location good possible reach every part city walking breakfast sufficient satisfying cleanliness rooms sinks perfect room air conditioning refrigerator balcony room large facing front enjoyed beautiful view car parking place always possible find place side streets hotel left satisfied hope see
Lacivert Otel Akyaka,Nihal ATan,tr,konum akyaka merkezde uyumak otele gelebilirsiniz uyumak tutmuştuk ihtiyacımızı karşıladı yakınında eğlence mekanı ses geliyor müziği bitiriyorlar oda temiz dar uyuyacaksanız merkezi yer arıyorsanız kalabilirsiniz aracınız varsa metre uzaklığa park edebilirsiniz otelin sokağı dar
Lacivert Otel Akyaka,cem trzi,tr,akyakada çarşının içerisinde butik pansiyon aslında müstakil bina ufak bahçesi oturmalık mekan sahibi tatlı yardımsever teyzemiz torunuyla işletiyor kibarlar odalar gerçekten temiz kalmalık kahvaltı vs çarşının içi kahvaltı yemek alamazsınız gecelik oda fiyatı yüksek pişman olmazsınız tavsiye ediyorum ankaraya dönerken pazar sabahi teyzemiz kahvalti ederken ısrarla çay simit peynir yememi istedi teşekkür ettim samimiyeti gerçekten güzeldi
Lacivert Otel Akyaka,hasan deniz,tr,akyaka merkezde çarşı içinde denize metre uzaklıkta şirin mekan navigasyonla gelenler sokak trafiğe kapalı gözüktüğü önüne gelemeyebilir araçla önüne gelebiliyorsunuz odalar temiz wifi kendimizi güvende hissettiğimiz mekanda bahçede keyifli dakikalar geçirdik ablamıza caner beye son zamanlarda görmeyi özlediğimiz samimiyetleri gülen yüzleri teşekkürler
Lacivert Otel Akyaka,Ervin Biçer,tr,lacivert hotelde caner abi zülay teyze aile sıcaklığında hissettirdi tertemiz sakin otel merkezde yer alması sebebi yere kısa sürede ulaştık yaz akyakada kalacağımız yer belli
Lacivert Otel Akyaka,Merve ÖZTOPRAK,tr,odaları normale küçük sabah çıkıp gece geldiğimiz tercihte bulunduk yeterliydi i̇şletme sahipleri cana yakınlardı konumu merkezde rahat yürüyerek istediğimiz mekanlara ulaştık
Lacivert Otel Akyaka,Cansu,en,great experience stay akyaka location great its center walk everywhere cafes restaurants pubs close hotel lot options find seaside mins walk highly recommend go wood platforms forest host caner amazing person great hospitality kindest host ive ever seen room cute its enough couple days holiday really great garden read book drink coffee tea mandarin trees
Lacivert Otel Akyaka,Lila Raygoza,en,friend stumbled upon simple nofrills gem late night bus ride akyaka hotel reservation akayaka mesmerizing comfortable lacivert otel kept extending stay owner lovely flexible great place end trip
Lacivert Otel Akyaka,Nihal ATan,en,location center akyaka come hotel sleep already booked sleeping met needs entertainment venue nearby noisy stop playing music around room clean narrow going sleep looking central place stay car park meters away street hotel narrow
Lacivert Otel Akyaka,cem trzi,en,actually boutique hostel right bazaar akyaka detached building small garden seating owner place sweet helpful aunt runs grandson polite rooms really clean stay breakfast etc since inside market cannot buy breakfast nightly room price high wont regret recommend returning ankara sunday morning breakfast aunt insisted eating tea bagels cheese thanked sincerity really nice
Lacivert Otel Akyaka,hasan deniz,en,akyaka center cute place market meters away sea come navigation may able get right front street appears closed traffic come front car rooms clean wifi enjoyable moments garden felt safe many thanks sister mr caner sincerity smiling faces missed seeing lately
İzethan Hotel,Gizem Kaymakçı,tr,tur sebebiyle gece konaklama sağladım merkezi yerde bulunuyor dışarıda yemek yenebilecek kahve içilebilecek bilindik mekanlar mevcut otel yemekleri standart menülerdendi güzeldi oda temizdi ihtiyacımız olacak mevcuttu sıcak su klima iyiydi buz dolabı canavar çalışıyordu küçük balkonumuz özetle memnun kaldım
İzethan Hotel,Elif Erkan,tr,fotoğrafla alakası odalar aşırı eski toz içinde balkon izmaritler kapı zincir kilitle kapanıyor düzgün kapanmıyor çalışanlar yatacakları yeri gasp etmişsin davranıyor aynı fiyatlara ucuza yerlerde kalınır kesinlikle fotoğraflarla alakası kahvaltısında salatada böcek
İzethan Hotel,İrem Gürses,tr,tur gece otelde konakladık önceki kaldığımız otel kötüydü açıkçası otelin artı özellikleri ağır bastı konumu merkezi marketler kafeler mevcut birinci katta kaldık balkon temizdi gece balkonda oturduk nevresimler havlular göreceli temizdi sıcak su yemekler aç kalınmayacak şekilde güzeldi lezzetli yemekler beklememek gerekiyor kaldığımız akşam meyve tatlı yoktu buzdolabı çalışıyordu içinde soğuk su
İzethan Hotel,inci gökcen,tr,odalar temizdi yataklar rahat yedek yastik yorgan vardı yemekler kahvaltilar güzeldi ekip güler yüzlü turla gittik yorumlardan dolayı korkmuştuk çok güzeldi her şey ekibe teşekkürler
İzethan Hotel,Bilgen Akdemir,tr,dün şehir dışından gelen arkadaşımın kalması aradık oda söylediler otele gittik gece orda bulunan resepsiyonist oda klimasının çalışmadığını söyledi burnu havada çıktınız geldiniz tavrı cümleyi ifade küfür etmediği kaldı i̇ster tut tutma tavrından hoşlanmadık otelin vitrininde sabırlı hoşgörülü çalışan görmek isteriz
İzethan Hotel,Robert Hart,en,hotel comfortable quiet far center town star hotel paid tl single walk rate excellent quality
İzethan Hotel,Aiham Al Salahi,en,service hotel good well hotel clean prices cheap around single room middle city breakfast good
İzethan Hotel,Shiraj,en,well good place comfortable good time
İzethan Hotel,Osama Moussa,en,good hotel nice breakfast
İzethan Hotel,Ferhat Üney,en,i̇deal
YAKABÜK TİNY HOUSE PANSİYON,emre,tr,geçtiğimiz günlerde şahane yerde konaklama fırsatı yakaladık yakın arkadaş grubumuzla gittiğimiz yakabük tiny houseda güzel vakit geçirdik denize yakın saklı koyun sakinliği güzeldi günler vardık koy hissi yaşattı i̇skeleden denize girmek keyifliydi müge hanım alanda yardımcı memnun kaldık buraya geldiğinizde şehrin farklı bölgelerime gitmenize kalmayacak denizin hemen yanınızda evin manzarası rahatlatıcı şehirden uzak sakin tatil isteyen herkese öneririm
YAKABÜK TİNY HOUSE PANSİYON,Seyma Kacar,tr,gece tiny house kişi konakladık bulunduğu yerin sakinliği koya yakınlığı denizin güzelliği güzel vakit geçirdik ev sahibi müge hanım tatlı cana yakındı ihtiyacımızda yardımcı gezilecek yerleri yapabileceğimiz aktiviteleri detaylıca anlattı tatile giderken şehir merkezi plan yapmıştık tatil sırasında bulunduğumuz yerin güzelliğini görünce keyfini çıkardık ayrılmak istemedikçok güzel tatildi şehir kalabalıklığından uzaklaşıp kafa dinlemek isteyen kesinlikle burayı denemeli
YAKABÜK TİNY HOUSE PANSİYON,Emir Akkas,tr,merhabalar temmuz tarihi girişli gece konaklama yaptık konaklama memnuniyeti rahatı mükemmel ötesinde i̇ki dakika mesafede saklı koy denizi hemen tinyhouse altında ücretli şenzlongu beach mevcut işletmecisi burak bey yüzer iskelesi mevcut tinyhouse müge hanım an eksiğimizde sonsuz yardımcı yemek konusunda gelirken yanımızda içicek yiyecek getirmiştik geldiği i̇stanbula geri götürdük kaldığımız yer otel butik restorantı mevcut et ızgara çeşitleri balık hariç mevcut önemlisi ekonomik açıdan inanılmaz uygun sabah serpme kahvaltı öğlen soslu tavuk akşam jülyen et yedik hergün lezzette fiyata bölgede asla yer bulamazsınız önemlisi restaurantlarda geliştirmiş el lezzeti muazzam ahçıları sinem hanım gittiğinizde güler yüzündeki sevgiyi yemeklere kattığını anlayabiliyorsunuz otel restoran işletmesinde mert bey eşi özlem hanım ilgileniyor annesi halime anne babası hakkı baba evlatları gördükleri minnettarız aile çiftler önümüzdeki tekrar geliriz diyebileceğiniz yer diyebilirim müge hanım sonsuz teşekkürler sağlıcakla kalın seneye hafta haftalığına görüşmek üzere akkaş ai̇lesi̇
YAKABÜK TİNY HOUSE PANSİYON,Gökay Eren Aydın,tr,yakabük tiny house pansiyonda konakladığımız süre boyunca son derece memnun kaldık pansiyonun tiny house konsepti şirindi konforluydu müge hanım işletmenin detayıyla ilgileniyor konuklarıyla alakadar restoranda halime hanımın misafirperverliği hakkı beyin yemekleri gerçekten harikaydı mert bey konuda yardımcı tatilimizi keyifli hale getirdi i̇skelede burak beyin ilgisi hizmeti profesyoneldi ekip sayesinde kendimizi evimizde hissettik kesinlikle tekrar gelmek isteyeceğimiz yer
YAKABÜK TİNY HOUSE PANSİYON,süpriz süpriz sox,tr,merhabalar akyaka km mesafede doğa içiçe sessiz sakin güzel yer denize yürüme mesafesinde aile işletmesi i̇nsanlar güler yüzlü samimi yemekleri güzel ailece kaldık memnun ayrıldık tavsiye ederim
YAKABÜK TİNY HOUSE PANSİYON,emre,en,recently opportunity stay wonderful place great time yakabük tiny house went close group friends close sea calmness saklı bay nice days ones made us feel like bay belonged us also enjoyable swim pier ms müge helped us lot every field pleased come wont even need go different parts city right next sea view house also relaxing recommend everyone wants quiet holiday away city
YAKABÜK TİNY HOUSE PANSİYON,Seyma Kacar,en,stayed people tiny house nights great time calmness location proximity bay beauty sea owner ms müge sweet friendly helpful needs explained detail places visit activities could made plans city center went holiday saw beauty place holiday enjoyed never wanted leave nice holiday anyone wants get away city crowds relax definitely try place
YAKABÜK TİNY HOUSE PANSİYON,Emir Akkas,en,hello stayed nights checkin date july  first satisfaction comfort accommodation beyond perfect hidden bay sea two minutes away right tiny house beach paid sunbeds managed mr burak also floating pier tinyhouse ms müge helped us immensely whenever lacking came food brought drinks food us took back istanbul way came place staying hotel boutique restaurant grilled meat types except fish available importantly incredibly affordable ate mixed breakfast morning chicken sauce lunch julienned meat dinner every day never find place taste price region importantly amazing cook ms sinem improved best restaurants go tell puts love meals smiling face mert bey wife özlem hanım take care hotel restaurant business grateful mother halime father hakki seeing us children say best place families couples come back next year endless thanks ms müge  stay healthy see next year week weeks  akkas family
YAKABÜK TİNY HOUSE PANSİYON,Gökay Eren Aydın,en,extremely pleased stay yakabük tiny house pansiyon tiny house concept hostel cute comfortable ms müge interested every detail business cares closely guests halime hanıms hospitality hakkı beys food restaurant truly wonderful mr mert also helped us every aspect made holiday enjoyable mr buraks attention service pier also professional thanks whole team felt like home definitely place wed like come back
YAKABÜK TİNY HOUSE PANSİYON,süpriz süpriz sox,en,hello km away akyaka touch nature quiet beautiful place walking distance sea family business people smiling friendly food good stayed family left satisfied advise
Fabric Otel Akyaka,Egemen Utku Carık,tr,arkadaşım odada kişi kaldık kişi bile odada rahat edemedik odaya girdiğimizde duvarda sivri ölüsü çarşafda kadın saçları mevcuttu fiyat fazla bir şey beklememek lazım temizlik konusunda değilidi duşa kaiın kırık zaman duş alsam klozet su içinde kalıyor odanın bir kliması çalışıyor dieğri çalışmıyor avantaj konum
Fabric Otel Akyaka,Deniz Turgut,tr,apartın konumu merkezi odası temizdi sıcak su sorunsuzdu barı fiyatlar çevre barlara tık uygun müzik makul saatte kesiliyor rahat şekilde uyuyabiliyorsunuz tavsiye edilir
Fabric Otel Akyaka,ÖZGÜR ALTINSOY,tr,otel rezervasyonumu obilet uygulamasından yaptım konum güzel azmağa sahile yakın nolu odada kaldım odaları bilemem gecelik tlden gece rezervasyon yaptım odanın balkon demiri yerinden çıkmış yaslandığınız zaman demirin ucunun boşta görebilirsiniz tehlikeli bi durum balkonda aydınlatma namına lamba direk duşa kabinin kapısı tv çalışmıyor konaklamamı gecede sonlandırmama yetip arttı
Fabric Otel Akyaka,aynur özden,tr,konum harika bi yer yorumlara bakanca korktum anormallik yoktu odalar temizdi istediğimiz zamanda temizlediler müzik sesinden uyuyamadım demiş alt katın bar tutuyorsun müziğe katlanacaksınve olunc müzik sesi falan gelmiyor burda yer gece kaldım geyet güzeldi zorlandığım nokta bebeğim gayretli sürekli düştü oda küçük
Fabric Otel Akyaka,feisreanti Tvaradze,tr,yorumlara baktım şaşırdım fiyata yer bulamazsınız ferah kocaman odalar merkezde balkonlu temiz diyebiliriz yorum yaparken fiyat performans değerlendirin bizde şaşırmayalım
Fabric Otel Akyaka,rolandheming,en,great place drink game pool darts staff super friendly accommodating music best akyaka opinion big screen redbull tv games havent stayed hotel cant come get street thriving night maybe better suited night owls party goers
Fabric Otel Akyaka,Egemen Utku Carık,en,friend stayed people person room even people couldnt feel comfortable room entered room dead body wall womens hair sheets shouldnt expect much price wasnt good terms cleanliness shower bowl broken whenever take shower toilet bowl stays inside one air conditioner room works advantage location
Fabric Otel Akyaka,Deniz Turgut,en,location apartment central room clean hot water problem free bar prices seem little affordable compared surrounding bars music stops reasonable hour sleep comfortably recommended
Fabric Otel Akyaka,ÖZGÜR ALTINSOY,en,first made hotel reservation obilet application location beautiful close river beach stayed room dont know rooms made reservation nights tl per night balcony iron room come welding place lean see end iron free dangerous situation something lighting balcony lamp direct shower shower cabin one door one work tv work enough end stay night
Fabric Otel Akyaka,aynur özden,en,great place location scared looked comments nothing abnormal rooms clean cleaned wanted someone said couldnt sleep music see bottom floor bar endure music turn dont hear music everywhere place stayed nights fine thing hard time baby diligent kept falling room small
HAFIZOĞLU OTEL,Cesarine Silavuvu,tr,harika karşılama
HAFIZOĞLU OTEL,Cesarine Silavuvu,en,wonderful welcome
Akyaka Azmak Apart,Duygu Kesici Bostan,tr,normalde gün rezervasyon yapıp güneşde uzanmayı planladığımız muğla tatilimize akyakada apart başladık eşim kişi olduğumuzu söyleyince otel tipi odanın uygun olacağını söyleyip oma rez yapmışlardı gittiğimizde tatilin günü kocaman hayal kırıklığı yaşadık giriş katta sözde balkonu  fazla ödediğimiz depodan bozma odaya girdik oda tıklım tıkış girdiğiniz anda rutubet kokusu yüzünüze vuruyor alerjik astımım oda değiştirmek istedim sağolsun beyefendi yardımcı olmaya çalıştı büyük odalarda yer belirtti ancak yer aradaki fiyat farkını vermeye değer bulmadım ki bu fiyata yerler bulduk sonra bırakın güne uzatmayı odaya girer girmez yeni yer aramaya başladık gün kalmazdım ödemesini yapmıştık maalesef temizlik konusunda iyi değildi yastık kılıfları sarı sarı lekeliydi temiz kokmuyordu değiştirmediklerini düşünüp gece yeni yastık kılıfı istedik banyodaki sabunluktan elimi yıkamaya tiksindim öyle pis eskiydi yani konumu tam azmak kenarında çarşıya yakındı resepsiyondaki beyefendi ilgiliydi aksilikler olunca birinin önemi kalmıyor tatilimizin günü tadımızın kaçması yeni yer bulma stresi cabası kısacası vasatın altındaydı ertesi gün çıkış yaptık üst katları bilmyorum giriş katı durumlar bunlardı
Akyaka Azmak Apart,ferah ongun,tr,temizlik hastası söylüyorum odalar tertemiz havlular kar beyaz duvarlar mis banyo şahane numara alanyadan kişi geldik aparta girmeden korkmuştum misafirlerime mahcup olmaktan odayı görünce içimde kelebekler uçuştu misafirler mutlu mutlu personel sabah kahvaltısı nehir kenarı kahvaltı tavsiye ederim
Akyaka Azmak Apart,Genç İnşaat,tr,i̇ki aile gidiyorsanız nolu odayı isteyin parası gidin gerçekten değer bölge yerli turiste hizmet ettiğinden fiyatlarda uygun otel için verdiğiniz paraya gerçekten değiyor otelden bugün çıktık sıfır sorunla odayı temizlemişler yeni oda olmuş personel güler yüzlü odanın manzarası pansiyonun konumu vs mükemmel teşekkürler herşey için
Akyaka Azmak Apart,MakeUp Buse,tr,azmak nehrinin dibinde aile oteli kaldığımız oda küçüktü sezonda son dakika bulduk büyük odaları varmış fiyat performans oteli akyaka vakit geçirmek istiosanız herşeyin dibinde
Akyaka Azmak Apart,Recep Demiral,tr,otel konumu azmak nehri yakın merkeze yürüme mesafesindedir standart yer özen gösterilmeliydi oda havalandırılırken sineklikleri açık bırakmışlar durumda içeriye zararlı böceklerin girmişti çocuklarla olunca sıkıntı durum fark sorun çıkmadan konakladık yol üstü akyakaya uğrayacaklar tercih edilebilir otel gece tercih ettik
Akyaka Azmak Apart,tayfun kesgin,en,looking cool hot summer day arpund degrees c august place boat tour exotic river flows sea mustdo river tempurature cool degrees mind stream though boats freuquent
Akyaka Azmak Apart,İsmail Şiriner,en,perfect place swim leave self river enjoy cold sweet water
Akyaka Azmak Apart,Mehmet Gencer,en,place awesome river need new cook good things olur table omelette orange juice
Akyaka Azmak Apart,Nadir Kaplan,en,nice palace relaxeting human
Akyaka Azmak Apart,Serhat Yüngül,en,isnt best place isnt worst either
Tuncer Otel,Doğan Parlak,tr,öncede gelmiştim yenilenmiş güzel olmuş ekonomik olacakta çevreye
Tuncer Otel,Esin Sakar,tr,yeni kaldım fiyat performansı içi iyidi
Tuncer Otel,Tuna Teker,tr,fiyatı uygun eski otel etrafında kıraathane kurşunlu cami meydanına yakın
Tuncer Otel,Serkan Donmez,tr,merkezi ekonomik ihtiyaçları karşılıyor sahibi ali abiye saygılar aynı zamanda güvenli
Tuncer Otel,asuman köse,tr,çaresizlikten kaldığımız yer bir kalır mıyım kesinlikle hayır
Tuncer Otel,Doğan Parlak,en,ive renovated nicer economical good environment
Tuncer Otel,Esin Sakar,en,stayed new price performance interior good
Tuncer Otel,Tuna Teker,en,price affordable old hotel many coffee houses around close kurşunlu mosque square
Tuncer Otel,Serkan Donmez,en,meets central economic needs respect mr sahibi ali also safe
Tuncer Otel,asuman köse,en,place stayed desperationwould stay absolutely
Gokturk Otel,Kübra Kalkandelen,tr,harika gece gün geçirdik otelden yere kımıldamaya ihtiyaç gün öncesi şezlong servisini kullanmıştık oteli keşfedince hemen akyaka merkezdeki konaklamayı muhteşem otele çektim harika koyda denizi tertemiz kafa dinleyebiliyorsunuz hizmet sunuluyor kahvaltısı bonkör ana yemekleri lezzetliydi akşam iskeleye kurulan masalar sabahtan istediğiniz balığı söylerseniz tazecik geliyor önünüze mezeleri ana yemekleri lezzetli özellikle kızartmaları hafif genelde tercih etmem dışarıda kızartma yemeyi evde hafif lezzetliydi çalışanları saygılı güler yüzlü oda tertemiz rahat konaklama imkanı sunulmuş teşekkürler
Gokturk Otel,Melis Hacic,tr,kahvaltı yetersiz eksikti zeytin kasesinin içinden kullanılmış zeytin çekirdeği çıktı reçellerin yarısı yoktu kıl kahvaltı karşılamadaki elemanın iletişimi kötüydü otelin konumu manzarası numara içeride eksik duş havlusu baş havlusunun dışında el silmek havlu yoktu saç kremi makyaj pedi falanda yoktu ertesi gün gelen oda servisi dünden kalan havluları değişmemişti söyledik değiştiler ekstra havlu olmalı
Gokturk Otel,Unique,tr,otelin plajını kullandık kişi başı harcama limiti anlaşarak içeri girdik hayatımda kötü mutfağı işletme görmedim dalga geçer önümüze dondurulmuş pizzayı ısıtıp getirdiler lira aldıkları pizza bimden alınmış pizzaydı resmen saat durup kaçtık fazla psikolojimiz bozulmasın hayatım boyunca tatil beldesinde rezillik görmemiştim aklı gitmesin yanından geçmesin
Gokturk Otel,Melek Özer,tr,mükemmel akyaka sevdiğimiz bi yer marmarise gitmeden gün burda geçirelim dedik yan tarafı yorumları görseli iskelem oteldi düşüncemiz başka yer arayışınada girmedik baktık iskelemde yer yokmuş arayışa geçince göktürk oteli keşfettik dedik iskelemle yan yanalarmış dedik göktürk öncellikle konum mükemmel yerdi denizin güzelliği sabah gittiğimizde deniz tarafı güzel bi oda verdiler tertemizdi kahvaltısı yeterli lezizdi resmen buram buram huzur kokuyordu keyif aldık mesafe yakın olsak kaçıp kaçıp gelsek dedim arkadaşıma bi gün yanlız kalmak istesem kesinlikle buraya gelirim güzeldi etrafta bol bol gülen yüzler işini layıkıyla yapan personeller hepinize tekrar tekrar teşekkürler akyakayı seven yerim belli umarım görüşürüz atmosferi yaşarım
Gokturk Otel,Akin Durmus,tr,günübirlik denize girmek gittik şezlong ayrı ücret alınyor harcasanız yan yana oteller anlaşmış aralarında belli yemekler güzel değildi pişmemiş pizza geldi karpuzun tadı kötüydü şikayetimizde ciddi alınmadı tavsiye etmem
Gokturk Otel,Tumer Gundem,en,friendly hotel beautiful spot akyaka staff polite view sea gorgeous rooms clean nicely decorated wood stone mostly ideal swimming sun bathing relaxing peaceful place romantic fair price enjoy
Gokturk Otel,YOUSEF ALREFAEI,en,location good sea front stuff respectable helpful room wide clean internet good breakfast turkey enough sea view car parking available hotel good relaxing family
Gokturk Otel,Gokce Uraz,en,nice view quiet near sea closed harbour beautiful view brand new boutique hotel friendly staff pleasure eat lovely breakfast night dinner near seaside patio morning went swim sea lovely clean able see bottom hotel bed room nice would recommend everyone passing
Gokturk Otel,Tugba Yilmaz,en,little heaven akyaka details rooms amazing stayed hundreds hotels stars chain hotels one uniquely beautiful
Gokturk Otel,Sarah,en,beautiful hotel lovely staff peaceful quiet spot overlooking bay would definitely recommend
Yenice Vadi,Gamze Öyünç,tr,ozellikle ayurvedik masaj yapan pelin hanjmjn masajlarini oneririm calisan ozge hanim volkan bey cok yardimci sicaklardi dogasi hakkina soylenecek birsey mukemmel halinde retreat kamplarina gelen misafirler uzere yer tanitma oryantasyonu yapilmali dusunuyorum hayvan sever hayvanlara muhtesem bakildigini gordum uygun fiyatli herseyi cok lezzetli guzel havuzu dogal kuyu suyu rahat free ortami muhtesem akyakaya gelince villa velide kalmak istiyorum
Yenice Vadi,Erdener Gönenç,tr,yolu kötü yenice köyünün içinden araç genişliğindeki labirent yollardan geçmeniz gerekiyor tabelalar yetersiz apple maps konumuna güvenmeyin google maps derece yorumları okuyunca pazar günü gezmek restoranı denemek gitmiştik yönetimin yakın zamanda el değiştirdiğini dışarıdan müşterileri kabul etmediklerini inziva konaklayan müşterilere hizmet verdiklerini söylediler bilginin internet belirttiler dönünce web sitelerinde instagram sayfalarında bilgi bulamadım kapıdan döndüğümüz hizmet kalitesi vb konularda yorum yapamayacağım konaklama iyi olabilir günü birlik gitmeyi düşünüyorsanız gitmeyin arayın
Yenice Vadi,Hülya Batman,tr,gidip içmiştik yollar dar olmasına yer güzel misafirlerimizle fethiyeden geldik girişte dışarıdan müşteri kabul etmediklerini söylediler gün gelip dönen insan oluyormuş söylediler internetten güncelleyip insanları mağdur etmeyin
Yenice Vadi,Meltem Ahmet,tr,yollar git git bitmedi vardığımızda güzel yerle karşılaşmak şaşırttı tepeden tırnağa şaheser ince ayrıntıda özen yemekler harika hizmet kusursuz doğal müze vadinin yerleşim alanlarına uzak sessizlik gece gökyüzündeki manzara avantajlı
Yenice Vadi,Ahmet Akçadağ,tr,özel gruplar uygun ortam sessiz sakın doğal
Yenice Vadi,Fiona Pannell,en,husband held wedding august whole experience perfect staff bent backwards make event special husband friends family best time everyone remarked incredible find made wedding cant recommend enough holiday special event
Yenice Vadi,Tony Raven,en,eco hotel went breakfast yummy lovely atmosphere worth try
